nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,concentration-c2h5oh
      2733, 3.601345062E+00, 8.297122955E+00, 5.000000000E-01, 4.366659820E-01, 1.152774692E-01, 4.046425747E-04
      2734, 3.801671028E+00, 8.297122955E+00, 5.000000000E-01, 4.636165500E-01, 1.061338782E-01, 4.748933716E-04
      2735, 4.001354218E+00, 8.297122955E+00, 5.000000000E-01, 4.897047281E-01, 9.612534195E-02, 5.503547145E-04
      2736, 2.601678610E+00, 8.297135353E+00, 5.000000000E-01, 3.036000729E-01, 1.424831152E-01, 1.643966243E-04
      2737, 2.401419640E+00, 8.297232628E+00, 5.000000000E-01, 2.785574794E-01, 1.443212479E-01, 1.379632740E-04
      2738, 2.201827765E+00, 8.297332764E+00, 5.000000000E-01, 2.540663183E-01, 1.451568753E-01, 1.176811493E-04
      2739, 1.802114725E+00, 8.297458649E+00, 5.000000000E-01, 2.058866322E-01, 1.435831487E-01, 9.173157741E-05
      2740, 1.601967573E+00, 8.297493935E+00, 5.000000000E-01, 1.818419099E-01, 1.406889856E-01, 8.397194324E-05
      2741, 2.001620531E+00, 8.297523499E+00, 5.000000000E-01, 2.298388928E-01, 1.449512839E-01, 1.025743550E-04
      2742, 1.180083370E+01, 8.298932076E+00, 5.000000000E-01, 5.129933953E-01, 2.875252962E-01, 8.805012912E-04
      2743, 1.200028324E+01, 8.304074287E+00, 5.000000000E-01, 4.616955519E-01, 2.778135538E-01, 8.302645292E-04
      2744, 1.219952106E+01, 8.314823151E+00, 5.000000000E-01, 4.117099047E-01, 2.651244104E-01, 7.791668177E-04
      2745, 1.239796638E+01, 8.322768211E+00, 5.000000000E-01, 3.629269004E-01, 2.488955259E-01, 7.257379475E-04
      2746, 1.500000000E+01, 8.327178955E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.375376425E-05
      2747, 1.479567623E+01, 8.328191757E+00, 5.000000000E-01, 1.620409824E-02, 2.720685676E-02, 3.115023719E-05
      2748, 1.459156799E+01, 8.328308105E+00, 5.000000000E-01, 3.165240213E-02, 4.098343849E-02, 4.885976523E-05
      2749, 1.259599209E+01, 8.330407143E+00, 5.000000000E-01, 3.169490695E-01, 2.310673743E-01, 6.707878783E-04
      2750, 1.439467049E+01, 8.331657410E+00, 5.000000000E-01, 4.720651731E-02, 5.105579644E-02, 7.626436127E-05
      2751, 1.419813919E+01, 8.334354401E+00, 5.000000000E-01, 6.534308940E-02, 6.515404582E-02, 1.206093730E-04
      2752, 1.279494667E+01, 8.334499359E+00, 5.000000000E-01, 2.738585174E-01, 2.119989544E-01, 6.135837175E-04
      2753, 1.399771881E+01, 8.335135460E+00, 4.999999702E-01, 8.643263578E-02, 8.434118330E-02, 1.843530335E-04
      2754, 1.379731083E+01, 8.335534096E+00, 5.000000000E-01, 1.104494780E-01, 1.070623547E-01, 2.615349076E-04
      2755, 1.359692669E+01, 8.335763931E+00, 4.999999702E-01, 1.370989084E-01, 1.304287016E-01, 3.423594753E-04
      2756, 1.339653778E+01, 8.335949898E+00, 5.000000000E-01, 1.663566828E-01, 1.524156928E-01, 4.190953914E-04
      2757, 1.319601727E+01, 8.336149216E+00, 5.000000000E-01, 1.985650063E-01, 1.728549898E-01, 4.891543649E-04
      2758, 1.299525928E+01, 8.336362839E+00, 5.000000000E-01, 2.343411744E-01, 1.925913244E-01, 5.535013042E-04
      2759, 6.049333215E-01, 8.488129616E+00, 5.000000000E-01, 6.058088690E-02, 6.287090480E-02, 7.166404248E-05
      2760, 8.018320203E-01, 8.488146782E+00, 5.000000000E-01, 8.155383170E-02, 7.937608659E-02, 7.256240497E-05
      2761, 1.002142549E+00, 8.490159035E+00, 5.000000000E-01, 1.042185426E-01, 9.285099804E-02, 7.438984176E-05
      2762, 4.083487689E-01, 8.491024017E+00, 5.000000000E-01, 4.149407893E-02, 4.399715364E-02, 7.222153363E-05
      2763, 1.120334625E+01, 8.491741180E+00, 5.000000000E-01, 6.906763911E-01, 3.203246295E-01, 1.022509183E-03
      2764, 2.045285553E-01, 8.491885185E+00, 5.000000000E-01, 2.231301740E-02, 2.278371342E-02, 7.483171794E-05
      2765, 0.000000000E+00, 8.492824554E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 7.673491928E-05
      2766, 1.100304031E+01, 8.492874146E+00, 5.000000000E-01, 7.302442193E-01, 3.012250066E-01, 1.039515249E-03
      2767, 1.140294266E+01, 8.492874146E+00, 5.000000000E-01, 6.471230984E-01, 3.324723840E-01, 9.967760416E-04
      2768, 1.140294266E+01, 8.492875099E+00, 5.000000000E-01, 6.471230984E-01, 3.324723840E-01, 9.967760416E-04
      2769, 1.160293293E+01, 8.493331909E+00, 5.000000000E-01, 5.994807482E-01, 3.368005753E-01, 9.624186205E-04
      2770, 1.201991796E+00, 8.493843079E+00, 5.000000000E-01, 1.277291030E-01, 1.030314714E-01, 7.700591232E-05
      2771, 1.080276966E+01, 8.494234085E+00, 5.000000000E-01, 7.645291090E-01, 2.755220830E-01, 1.048063743E-03
      2772, 1.060257816E+01, 8.495595932E+00, 5.000000000E-01, 7.924985886E-01, 2.443864048E-01, 1.049469807E-03
      2773, 1.180156136E+01, 8.496333122E+00, 5.000000000E-01, 5.494608879E-01, 3.341840506E-01, 9.204548551E-04
      2774, 1.040242100E+01, 8.496697426E+00, 5.000000000E-01, 8.132194877E-01, 2.095561922E-01, 1.045782003E-03
      2775, 9.401367188E+00, 8.496895790E+00, 5.000000000E-01, 8.171490431E-01, 5.477979034E-02, 1.007288112E-03
      2776, 1.402282953E+00, 8.497001648E+00, 4.999999702E-01, 1.517279446E-01, 1.105319113E-01, 8.042126137E-05
      2777, 1.020225811E+01, 8.497347832E+00, 5.000000000E-01, 8.261176348E-01, 1.732540727E-01, 1.038943999E-03
      2778, 8.601680756E+00, 8.497359276E+00, 5.000000000E-01, 7.792447805E-01, 2.568671480E-04, 9.870226495E-04
      2779, 8.401455879E+00, 8.497361183E+00, 5.000000000E-01, 7.704131603E-01,-6.947459653E-03, 9.830921190E-04
      2780, 8.801435471E+00, 8.497365952E+00, 5.000000000E-01, 7.884765863E-01, 9.489637800E-03, 9.910938097E-04
      2781, 8.801435471E+00, 8.497366905E+00, 5.000000000E-01, 7.884765863E-01, 9.489637800E-03, 9.910938097E-04
      2782, 8.201679230E+00, 8.497368813E+00, 5.000000000E-01, 7.619943023E-01,-1.244624704E-02, 9.790197946E-04
      2783, 8.001455307E+00, 8.497384071E+00, 4.999999702E-01, 7.538642883E-01,-1.652028412E-02, 9.744536364E-04
      2784, 9.001607895E+00, 8.497389793E+00, 4.999999702E-01, 7.980971932E-01, 2.126058564E-02, 9.956122376E-04
      2785, 6.801417351E+00, 8.497408867E+00, 5.000000000E-01, 7.050616741E-01,-1.816599071E-02, 9.190550190E-04
      2786, 7.801686287E+00, 8.497415543E+00, 5.000000000E-01, 7.459461689E-01,-1.933791488E-02, 9.691038867E-04
      2787, 6.601656437E+00, 8.497425079E+00, 5.000000000E-01, 6.958135962E-01,-1.516165305E-02, 9.016358526E-04
      2788, 7.001626968E+00, 8.497429848E+00, 5.000000000E-01, 7.137984037E-01,-2.027848177E-02, 9.334257338E-04
      2789, 9.201326370E+00, 8.497452736E+00, 5.000000000E-01, 8.078383207E-01, 3.610955551E-02, 1.000722405E-03
      2790, 7.601457119E+00, 8.497458458E+00, 5.000000000E-01, 7.380820513E-01,-2.104640380E-02, 9.626378305E-04
      2791, 6.401428699E+00, 8.497461319E+00, 4.999999702E-01, 6.858653426E-01,-1.125734579E-02, 8.806280093E-04
      2792, 7.201406479E+00, 8.497470856E+00, 5.000000000E-01, 7.221201062E-01,-2.146854624E-02, 9.451668011E-04
      2793, 7.401660919E+00, 8.497484207E+00, 4.999999702E-01, 7.301886082E-01,-2.173237875E-02, 9.547843365E-04
      2794, 6.201640606E+00, 8.497495651E+00, 5.000000000E-01, 6.751344800E-01,-6.468358450E-03, 8.558529662E-04
      2795, 6.001400948E+00, 8.497508049E+00, 5.000000000E-01, 6.634528637E-01,-8.012149483E-04, 8.267213707E-04
      2796, 5.601390362E+00, 8.497509956E+00, 5.000000000E-01, 6.368595958E-01, 1.303424966E-02, 7.545373519E-04
      2797, 5.401613235E+00, 8.497511864E+00, 5.000000000E-01, 6.217186451E-01, 2.111313306E-02, 7.118911599E-04
      2798, 2.601554632E+00, 8.497521400E+00, 4.999999702E-01, 2.972496748E-01, 1.215953231E-01, 1.339545997E-04
      2799, 5.201384544E+00, 8.497522354E+00, 5.000000000E-01, 6.051357985E-01, 2.983028442E-02, 6.645454559E-04
      2800, 2.401340008E+00, 8.497534752E+00, 5.000000000E-01, 2.725962102E-01, 1.225404963E-01, 1.187089656E-04
      2801, 2.801328659E+00, 8.497534752E+00, 5.000000000E-01, 3.221367598E-01, 1.197631359E-01, 1.528021385E-04
      2802, 2.201599836E+00, 8.497536659E+00, 5.000000000E-01, 2.482392043E-01, 1.225986183E-01, 1.067024859E-04
      2803, 5.001605511E+00, 8.497536659E+00, 5.000000000E-01, 5.870785713E-01, 3.903760761E-02, 6.138533936E-04
      2804, 3.001558304E+00, 8.497537613E+00, 5.000000000E-01, 3.473968506E-01, 1.169586256E-01, 1.756649435E-04
      2805, 4.601504803E+00, 8.497541428E+00, 5.000000000E-01, 5.464212894E-01, 5.831716955E-02, 5.062719574E-04
      2806, 3.201336384E+00, 8.497542381E+00, 5.000000000E-01, 3.729104698E-01, 1.130861267E-01, 2.025787835E-04
      2807, 3.401566505E+00, 8.497543335E+00, 5.000000000E-01, 3.987376392E-01, 1.080558449E-01, 2.337552287E-04
      2808, 3.601345062E+00, 8.497544289E+00, 5.000000000E-01, 4.246106148E-01, 1.018745452E-01, 2.691690461E-04
      2809, 3.801575422E+00, 8.497544289E+00, 4.999999702E-01, 4.504073560E-01, 9.458935261E-02, 3.090528771E-04
      2810, 4.801373005E+00, 8.497544289E+00, 5.000000000E-01, 5.674674511E-01, 4.860719666E-02, 5.604764447E-04
      2811, 4.001354218E+00, 8.497545242E+00, 5.000000000E-01, 4.757235050E-01, 8.639030159E-02, 3.531829861E-04
      2812, 4.201584339E+00, 8.497545242E+00, 5.000000000E-01, 5.003681779E-01, 7.743908465E-02, 4.013931029E-04
      2813, 4.401362896E+00, 8.497545242E+00, 5.000000000E-01, 5.239707232E-01, 6.801074743E-02, 4.527277488E-04
      2814, 1.801862121E+00, 8.497551918E+00, 5.000000000E-01, 1.999209225E-01, 1.195739359E-01, 9.029144712E-05
      2815, 1.000207424E+01, 8.497599602E+00, 5.000000000E-01, 8.315467834E-01, 1.379807591E-01, 1.030440559E-03
      2816, 9.601496696E+00, 8.497601509E+00, 5.000000000E-01, 8.253660202E-01, 7.782526314E-02, 1.013797126E-03
      2817, 2.001454592E+00, 8.497609138E+00, 5.000000000E-01, 2.240004689E-01, 1.216651350E-01, 9.740889800E-05
      2818, 1.601892948E+00, 8.497611046E+00, 5.000000000E-01, 1.758042872E-01, 1.159660220E-01, 8.475378854E-05
      2819, 9.801738739E+00, 8.498147011E+00, 5.000000000E-01, 8.308792710E-01, 1.056619138E-01, 1.021421980E-03
      2820, 5.801714420E+00, 8.498959541E+00, 4.999999702E-01, 6.507211924E-01, 5.646776408E-03, 7.899822667E-04
      2821, 1.200077629E+01, 8.503138542E+00, 5.000000000E-01, 4.978323877E-01, 3.256629407E-01, 8.717309684E-04
      2822, 1.219965363E+01, 8.513643265E+00, 4.999999702E-01, 4.461079836E-01, 3.124027252E-01, 8.190100780E-04
      2823, 1.239839077E+01, 8.522528648E+00, 5.000000000E-01, 3.948599398E-01, 2.945601940E-01, 7.633868954E-04
      2824, 1.500000000E+01, 8.529363632E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 2.759990821E-05
      2825, 1.479539108E+01, 8.529973030E+00, 5.000000000E-01, 1.841386221E-02, 4.211087525E-02, 3.631143773E-05
      2826, 1.459160423E+01, 8.530784607E+00, 5.000000000E-01, 3.585859016E-02, 5.727026984E-02, 5.738150503E-05
      2827, 1.259621811E+01, 8.531416893E+00, 4.999999702E-01, 3.459027410E-01, 2.741800547E-01, 7.059753407E-04
      2828, 1.439465046E+01, 8.533226967E+00, 5.000000000E-01, 5.333106965E-02, 6.910791248E-02, 9.010372742E-05
      2829, 1.399771881E+01, 8.536336899E+00, 5.000000000E-01, 9.659157693E-02, 1.085166782E-01, 2.126626787E-04
      2830, 1.419813919E+01, 8.536336899E+00, 5.000000000E-01, 7.354646921E-02, 8.617545664E-02, 1.419057226E-04
      2831, 1.379729843E+01, 8.536338806E+00, 5.000000000E-01, 1.223476827E-01, 1.337315589E-01, 2.935687080E-04
      2832, 1.339644241E+01, 8.536393166E+00, 5.000000000E-01, 1.821305752E-01, 1.825568974E-01, 4.499648931E-04
      2833, 1.319587803E+01, 8.536457062E+00, 5.000000000E-01, 2.170419842E-01, 2.053817511E-01, 5.191570381E-04
      2834, 1.299510670E+01, 8.536523819E+00, 5.000000000E-01, 2.560938597E-01, 2.283137590E-01, 5.839953083E-04
      2835, 1.279430866E+01, 8.536582947E+00, 5.000000000E-01, 2.995724678E-01, 2.518548965E-01, 6.464333273E-04
      2836, 1.359687042E+01, 8.537406921E+00, 5.000000000E-01, 1.508179009E-01, 1.589955986E-01, 3.747290466E-04
      2837, 6.045053005E-01, 8.689700127E+00, 5.000000000E-01, 5.999463052E-02, 4.324319586E-02, 7.127185381E-05
      2838, 1.140333080E+01, 8.691869736E+00, 5.000000000E-01, 6.754745245E-01, 3.775427938E-01, 9.972492699E-04
      2839, 1.120308018E+01, 8.691905022E+00, 5.000000000E-01, 7.221467495E-01, 3.630374074E-01, 1.006206963E-03
      2840, 1.100262928E+01, 8.692421913E+00, 5.000000000E-01, 7.654808760E-01, 3.404354453E-01, 1.003222074E-03
      2841, 1.160306454E+01, 8.693007469E+00, 4.999999702E-01, 6.263796687E-01, 3.839913905E-01, 9.759445675E-04
      2842, 8.015142679E-01, 8.693297386E+00, 5.000000000E-01, 7.946898043E-02, 5.728027225E-02, 7.301167352E-05
      2843, 4.083463252E-01, 8.693351746E+00, 5.000000000E-01, 4.188296199E-02, 2.618304454E-02, 7.004661893E-05
      2844, 1.080229378E+01, 8.693795204E+00, 5.000000000E-01, 8.042117953E-01, 3.102292418E-01, 9.898630669E-04
      2845, 0.000000000E+00, 8.694665909E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 6.972529081E-05
      2846, 2.056477368E-01, 8.694665909E+00, 5.000000000E-01, 2.302973345E-02, 6.422849372E-03, 6.966623187E-05
      2847, 1.060212803E+01, 8.695354462E+00, 5.000000000E-01, 8.364000320E-01, 2.731336951E-01, 9.684633696E-04
      2848, 1.001865983E+00, 8.695834160E+00, 5.000000000E-01, 1.005700082E-01, 6.885968149E-02, 7.516940241E-05
      2849, 1.180232048E+01, 8.696413994E+00, 5.000000000E-01, 5.754684210E-01, 3.828234673E-01, 9.434131207E-04
      2850, 1.040205765E+01, 8.696808815E+00, 5.000000000E-01, 8.598784804E-01, 2.307599485E-01, 9.416689863E-04
      2851, 1.202004313E+00, 8.697152138E+00, 4.999999702E-01, 1.229558736E-01, 7.805138826E-02, 7.778141298E-05
      2852, 5.001465321E+00, 8.697181702E+00, 5.000000000E-01, 5.750876069E-01, 3.670737520E-02, 3.783779393E-04
      2853, 1.401974201E+00, 8.697680473E+00, 5.000000000E-01, 1.462550908E-01, 8.516339958E-02, 8.089069888E-05
      2854, 1.020196438E+01, 8.697759628E+00, 5.000000000E-01, 8.727847338E-01, 1.860386431E-01, 9.127857629E-04
      2855, 1.601717472E+00, 8.697834969E+00, 5.000000000E-01, 1.700442731E-01, 9.044568241E-02, 8.456135402E-05
      2856, 1.801533937E+00, 8.697860718E+00, 5.000000000E-01, 1.940878928E-01, 9.415837377E-02, 8.889187302E-05
      2857, 2.001377583E+00, 8.697884560E+00, 5.000000000E-01, 2.182754278E-01, 9.656791389E-02, 9.402942669E-05
      2858, 2.201372862E+00, 8.697909355E+00, 5.000000000E-01, 2.425884902E-01, 9.792564064E-02, 1.002026474E-04
      2859, 2.401329517E+00, 8.697931290E+00, 5.000000000E-01, 2.670031190E-01, 9.842025489E-02, 1.076856643E-04
      2860, 8.401453972E+00, 8.697940826E+00, 5.000000000E-01, 7.813314199E-01,-7.560306229E-03, 7.489477284E-04
      2861, 8.601490974E+00, 8.697940826E+00, 5.000000000E-01, 7.921921611E-01,-1.391917467E-03, 7.609345485E-04
      2862, 8.201483727E+00, 8.697941780E+00, 5.000000000E-01, 7.711470127E-01,-1.213550195E-02, 7.369855302E-04
      2863, 8.001445770E+00, 8.697942734E+00, 5.000000000E-01, 7.614529133E-01,-1.540075801E-02, 7.246518508E-04
      2864, 6.801417351E+00, 8.697944641E+00, 5.000000000E-01, 7.044266462E-01,-1.476015709E-02, 6.296653301E-04
      2865, 2.601362705E+00, 8.697946548E+00, 5.000000000E-01, 2.915414572E-01, 9.817059338E-02, 1.167258888E-04
      2866, 8.801448822E+00, 8.697946548E+00, 5.000000000E-01, 8.038790226E-01, 6.772558205E-03, 7.733448874E-04
      2867, 7.001454830E+00, 8.697948456E+00, 5.000000000E-01, 7.145264149E-01,-1.695491932E-02, 6.490396918E-04
      2868, 7.801476479E+00, 8.697948456E+00, 5.000000000E-01, 7.520782351E-01,-1.754399762E-02, 7.117069908E-04
      2869, 6.601449490E+00, 8.697949409E+00, 5.000000000E-01, 6.937754154E-01,-1.178513933E-02, 6.084248889E-04
      2870, 5.201755047E+00, 8.697951317E+00, 5.000000000E-01, 5.939505100E-01, 2.880049124E-02, 4.098318168E-04
      2871, 2.801329851E+00, 8.697954178E+00, 5.000000000E-01, 3.161833286E-01, 9.721745551E-02, 1.275351678E-04
      2872, 6.401410103E+00, 8.697956085E+00, 5.000000000E-01, 6.824284792E-01,-8.039874956E-03, 5.851694150E-04
      2873, 7.601437569E+00, 8.697957039E+00, 5.000000000E-01, 7.428458929E-01,-1.869923808E-02, 6.978794700E-04
      2874, 3.001367569E+00, 8.697958946E+00, 5.000000000E-01, 3.409356177E-01, 9.554122388E-02, 1.402931957E-04
      2875, 7.201424599E+00, 8.697958946E+00, 5.000000000E-01, 7.242057920E-01,-1.835737564E-02, 6.667622365E-04
      2876, 3.201336861E+00, 8.697960854E+00, 5.000000000E-01, 3.657579422E-01, 9.308512509E-02, 1.550594461E-04
      2877, 3.401375771E+00, 8.697961807E+00, 5.000000000E-01, 3.906172216E-01, 8.977023512E-02, 1.718328858E-04
      2878, 7.401465893E+00, 8.697961807E+00, 5.000000000E-01, 7.336035967E-01,-1.895168424E-02, 6.829722552E-04
      2879, 3.601345301E+00, 8.697962761E+00, 5.000000000E-01, 4.154154658E-01, 8.553741872E-02, 1.905782701E-04
      2880, 3.801384449E+00, 8.697962761E+00, 5.000000000E-01, 4.400645494E-01, 8.038227260E-02, 2.113041992E-04
      2881, 4.201393604E+00, 8.697962761E+00, 4.999999702E-01, 4.882348478E-01, 6.759929657E-02, 2.589131182E-04
      2882, 4.401362896E+00, 8.697962761E+00, 4.999999702E-01, 5.113759041E-01, 6.025921553E-02, 2.858612861E-04
      2883, 6.201439381E+00, 8.697962761E+00, 5.000000000E-01, 6.702741385E-01,-3.546720371E-03, 5.600185832E-04
      2884, 4.001354218E+00, 8.697963715E+00, 5.000000000E-01, 4.643965960E-01, 7.436572015E-02, 2.340574429E-04
      2885, 4.601402283E+00, 8.697963715E+00, 5.000000000E-01, 5.336655974E-01, 5.252975225E-02, 3.148140968E-04
      2886, 4.801372051E+00, 8.697963715E+00, 5.000000000E-01, 5.549275875E-01, 4.460215196E-02, 3.455074911E-04
      2887, 9.001455307E+00, 8.697968483E+00, 5.000000000E-01, 8.165034056E-01, 1.751018688E-02, 7.865958614E-04
      2888, 9.201397896E+00, 8.698018074E+00, 5.000000000E-01, 8.300056458E-01, 3.163461387E-02, 8.011698374E-04
      2889, 9.401463509E+00, 8.698077202E+00, 5.000000000E-01, 8.440502882E-01, 5.017366633E-02, 8.177030832E-04
      2890, 9.601511955E+00, 8.698102951E+00, 5.000000000E-01, 8.576747179E-01, 7.435088605E-02, 8.368006675E-04
      2891, 5.401968956E+00, 8.699346542E+00, 5.000000000E-01, 6.114835739E-01, 2.120926604E-02, 4.403426428E-04
      2892, 1.000150490E+01, 8.699769974E+00, 5.000000000E-01, 8.754462004E-01, 1.429857016E-01, 8.829433355E-04
      2893, 9.801329613E+00, 8.700393677E+00, 5.000000000E-01, 8.694196939E-01, 1.051439792E-01, 8.564760210E-04
      2894, 5.801643372E+00, 8.700489998E+00, 5.000000000E-01, 6.429922581E-01, 7.533757016E-03, 4.998879740E-04
      2895, 5.602005005E+00, 8.700692177E+00, 5.000000000E-01, 6.277853251E-01, 1.408283040E-02, 4.697697004E-04
      2896, 6.001550198E+00, 8.700992584E+00, 4.999999702E-01, 6.570984721E-01, 1.613813452E-03, 5.280422047E-04
      2897, 1.200119305E+01, 8.702636719E+00, 5.000000000E-01, 5.233298540E-01, 3.747410774E-01, 9.009920177E-04
      2898, 1.220033550E+01, 8.710762024E+00, 4.999999702E-01, 4.704965353E-01, 3.604742587E-01, 8.500777767E-04
      2899, 1.239850998E+01, 8.723596573E+00, 5.000000000E-01, 4.186073840E-01, 3.421564698E-01, 7.946799160E-04
      2900, 1.500000000E+01, 8.731575012E+00, 5.000000000E-01, 0.000000000E+00, 0.000000000E+00, 3.155773084E-05
      2901, 1.259642124E+01, 8.731928825E+00, 5.000000000E-01, 3.678219318E-01, 3.191431165E-01, 7.358370349E-04
      2902, 1.479537868E+01, 8.732242584E+00, 5.000000000E-01, 2.027489059E-02, 5.856355280E-02, 4.160703611E-05
      2903, 1.459166718E+01, 8.732703209E+00, 5.000000000E-01, 3.939486295E-02, 7.516516745E-02, 6.606659008E-05
      2904, 1.439468956E+01, 8.735916138E+00, 5.000000000E-01, 5.847187340E-02, 8.900792152E-02, 1.040151401E-04
      2905, 1.279531860E+01, 8.737574577E+00, 5.000000000E-01, 3.191823363E-01, 2.935006618E-01, 6.741903489E-04
      2906, 1.419813919E+01, 8.738603592E+00, 5.000000000E-01, 8.024987578E-02, 1.088631451E-01, 1.621856936E-04
      2907, 1.379728031E+01, 8.739377975E+00, 5.000000000E-01, 1.317467988E-01, 1.614721715E-01, 3.208070993E-04
      2908, 1.399771881E+01, 8.739384651E+00, 5.000000000E-01, 1.047211140E-01, 1.341217458E-01, 2.381000377E-04
      2909, 1.359686375E+01, 8.739491463E+00, 5.000000000E-01, 1.616007090E-01, 1.883714795E-01, 4.011382989E-04
      2910, 1.299516773E+01, 8.739833832E+00, 5.000000000E-01, 2.736556828E-01, 2.667282820E-01, 6.104240892E-04
      2911, 1.319590855E+01, 8.739994049E+00, 4.999999702E-01, 2.320593446E-01, 2.401614487E-01, 5.445171846E-04
      2912, 1.339643955E+01, 8.740041733E+00, 5.000000000E-01, 1.948595345E-01, 2.143525332E-01, 4.754937254E-04
      2913, 1.160419464E+01, 8.890951157E+00, 5.000000000E-01, 6.452857256E-01, 4.350863099E-01, 9.644163074E-04
      2914, 1.140358543E+01, 8.891021729E+00, 5.000000000E-01, 6.984596252E-01, 4.288720489E-01, 9.664791869E-04
